hs_diploma,hispanic,white,black,employed,married,male,days_21,perc_days_drink,drinks_alcohol,student
1,0,1,0,1,0,0,790,14.246575342465754,1,0
1,0,1,0,1,0,0,1367,3.287671232876712,1,0
1,0,1,0,1,0,0,1325,9.863013698630137,1,0
0,1,0,0,1,1,1,1407,14.246575342465754,1,0
1,1,0,0,1,0,1,1649,6.575342465753424,1,0
1,0,0,1,1,1,0,-299,0,0,0
1,0,1,0,1,0,0,672,0,1,0
0,0,1,0,1,1,1,665,0,1,0
1,0,1,0,1,0,0,-794,28.493150684931507,1,0
1,0,1,0,1,1,1,1246,3.287671232876712,1,0
1,0,1,0,0,1,0,2663,0,0,0
1,0,0,1,0,1,0,-362,0,0,0
1,0,1,0,1,0,1,3200,0.821917808219178,0,0
0,1,0,0,1,0,1,-577,0,0,0
1,0,1,0,0,1,0,2865,0.821917808219178,1,0
1,0,1,0,1,0,1,2199,6.575342465753424,1,0
1,0,0,1,1,0,1,-570,0,0,0
1,0,1,0,1,0,0,1704,6.575342465753424,1,0
1,0,1,0,1,0,0,1218,0,0,0
0,1,0,0,0,0,0,-73,0,0,0
1,0,1,0,1,0,0,35,6.8493150684931505,1,0
1,0,1,0,1,0,0,1562,0.821917808219178,1,0
0,0,0,1,0,0,0,2922,1.643835616438356,1,0
1,1,0,0,0,1,0,2819,0,0,0
1,1,0,0,1,0,0,2795,0.273972602739726,1,0
1,0,0,0,1,0,0,201,3.287671232876712,1,0
1,0,1,0,0,0,1,-758,14.246575342465754,1,0
1,1,0,0,1,0,1,1513,3.287671232876712,1,0
0,0,1,0,0,0,1,-907,0.547945205479452,1,1
1,0,1,0,1,0,0,1934,1.643835616438356,1,0
1,1,0,0,1,0,0,332,1.095890410958904,1,0
1,0,1,0,1,0,1,-476,28.493150684931507,1,0
1,0,1,0,0,0,0,-351,1.36986301369863,1,1
1,0,1,0,1,1,1,2630,0,1,0
1,0,0,1,1,0,1,1680,0,0,0
1,0,1,0,0,0,1,-925,3.287671232876712,1,0
1,0,0,1,1,1,1,2227,0,1,0
1,0,1,0,1,0,0,-652,0,0,0
1,0,1,0,1,0,0,195,0,1,0
1,0,1,0,1,1,1,2925,0.547945205479452,0,0
0,1,0,0,0,0,0,-619,28.493150684931507,1,0
1,0,1,0,1,0,1,445,32.87671232876712,1,0
1,0,0,1,1,0,1,-257,0,0,0
1,0,0,1,0,0,0,1353,0,0,1
1,0,1,0,1,0,1,969,14.246575342465754,1,0
1,0,1,0,1,0,1,2550,3.287671232876712,1,0
1,0,1,0,1,0,0,698,6.575342465753424,1,0
1,0,1,0,1,0,0,287,42.73972602739726,1,0
1,0,0,0,1,0,1,571,0,0,0
0,0,1,0,1,0,1,-1075,0,0,0
1,0,1,0,1,0,1,1593,42.73972602739726,1,0
1,0,1,0,1,0,1,1369,14.246575342465754,1,0
1,1,0,0,1,0,0,-532,0,0,0
1,1,0,0,1,0,1,252,0,0,0
1,0,1,0,1,0,1,863,42.73972602739726,1,0
0,0,0,0,0,0,1,1677,0,0,1
1,0,0,1,1,0,1,2896,1.095890410958904,0,0
0,0,0,1,0,0,1,-763,0,0,1
1,1,0,0,0,1,0,3089,0,0,0
1,0,0,1,1,0,0,946,0,0,0
0,1,0,0,0,0,0,278,0,0,0
1,0,1,0,1,0,0,978,3.287671232876712,1,0
1,0,1,0,1,1,1,2362,0,1,0
1,0,1,0,1,1,0,2741,14.246575342465754,1,0
1,0,1,0,1,0,0,-139,0,0,0
0,0,0,1,1,0,0,1725,6.575342465753424,1,0
1,0,1,0,0,0,0,-603,28.493150684931507,1,1
1,0,1,0,0,0,0,-452,3.287671232876712,1,1
1,1,0,0,1,0,0,1800,1.095890410958904,1,0
1,0,1,0,0,0,0,2173,28.493150684931507,1,1
1,0,1,0,1,0,1,499,42.73972602739726,1,0
0,1,0,0,1,0,1,2755,14.246575342465754,1,0
1,1,0,0,1,1,1,2206,28.493150684931507,1,0
1,0,1,0,1,0,1,2632,14.246575342465754,1,0
1,0,1,0,0,1,0,1779,5.47945205479452,1,0
1,0,1,0,1,1,1,1487,0,0,0
1,0,1,0,0,0,0,1932,28.493150684931507,1,1
1,0,0,1,1,0,0,3044,0,0,0
1,0,0,1,1,0,1,1273,2.73972602739726,1,0
1,0,1,0,1,0,1,1230,54.794520547945204,1,0
1,1,0,0,0,1,1,2932,14.246575342465754,1,0
1,0,1,0,0,0,1,1115,42.73972602739726,1,0
1,1,0,0,1,0,1,3252,0,0,0
1,1,0,0,0,0,0,-522,0,0,0
1,1,0,0,1,1,1,3023,0,0,0
0,1,0,0,1,0,0,2868,0.547945205479452,0,0
1,0,1,0,1,0,1,1011,14.246575342465754,1,0
1,0,1,0,0,0,1,769,28.493150684931507,1,1
1,0,1,0,1,0,0,689,42.73972602739726,1,0
1,0,1,0,1,0,1,2957,42.73972602739726,1,0
1,0,1,0,1,0,1,827,14.246575342465754,1,0
1,0,1,0,0,0,0,-292,28.493150684931507,1,1
1,0,1,0,0,0,0,-231,6.575342465753424,1,1
1,1,0,0,1,0,0,1374,9.863013698630137,1,0
0,1,0,0,1,1,1,1663,14.246575342465754,1,0
1,1,0,0,1,0,1,2015,3.287671232876712,1,0
1,0,1,0,1,0,0,2359,3.287671232876712,1,0
1,0,1,0,1,0,1,3044,0,1,0
1,0,1,0,1,0,0,-911,0,0,0
1,0,1,0,1,0,1,2242,3.287671232876712,1,0
0,0,1,0,0,0,1,1802,13.150684931506849,1,0
1,0,1,0,1,1,1,2731,28.493150684931507,1,0
1,0,0,1,1,1,0,1079,0.273972602739726,0,0
1,0,1,0,1,0,1,3103,42.73972602739726,1,0
1,0,1,0,1,0,1,2352,1.643835616438356,1,0
0,0,1,0,0,1,0,707,0,0,0
1,0,1,0,1,0,1,2898,1.643835616438356,1,0
1,0,1,0,1,0,0,-850,0,0,0
1,0,1,0,0,0,1,2788,42.73972602739726,1,0
1,0,0,1,1,0,0,-638,0,0,0
1,0,0,0,0,0,0,-866,0,0,1
1,0,1,0,1,0,1,-273,14.246575342465754,1,0
0,1,0,0,0,1,0,-212,0,0,0
1,0,0,1,0,0,0,2345,0,0,0
1,0,1,0,1,0,1,285,14.246575342465754,1,0
1,0,0,1,1,0,1,1249,0.547945205479452,0,0
1,0,0,1,1,0,1,1704,16.43835616438356,1,0
1,0,1,0,1,0,1,2284,42.73972602739726,1,0
1,0,1,0,0,0,0,922,2.73972602739726,1,1
1,0,0,1,1,0,0,851,6.575342465753424,1,0
1,0,1,0,1,1,0,3242,28.493150684931507,1,0
1,0,1,0,1,1,1,1506,3.287671232876712,1,0
1,0,1,0,1,0,0,2738,6.575342465753424,1,0
1,0,0,1,0,0,0,1023,6.575342465753424,1,1
1,0,1,0,1,1,0,3044,0,0,0
1,0,1,0,1,1,0,2863,19.726027397260275,1,0
0,0,0,1,0,0,1,-1056,1.095890410958904,0,0
0,1,0,0,1,1,1,830,0,0,0
0,0,1,0,0,1,0,2908,0,0,0
0,1,0,0,0,1,0,2592,0,0,0
1,0,0,0,1,0,0,-64,0,0,0
0,1,0,0,1,1,0,1791,0,0,0
1,0,1,0,0,0,0,1428,14.246575342465754,1,0
0,0,1,0,0,0,0,-883,0,0,1
1,0,1,0,1,0,0,440,42.73972602739726,1,0
1,0,1,0,1,0,1,2251,56.986301369863014,1,0
0,0,0,1,0,1,0,748,0,0,0
1,0,1,0,1,1,1,2042,0.547945205479452,1,0
1,0,1,0,1,0,1,1503,3.287671232876712,1,0
1,0,1,0,1,1,0,649,0,0,0
0,0,1,0,1,0,1,-702,0.547945205479452,0,0
1,0,0,1,1,0,1,950,0,0,0
1,0,1,0,1,0,0,990,6.575342465753424,1,0
1,0,1,0,0,1,0,2696,0,0,0
1,0,1,0,1,0,1,1680,28.493150684931507,1,0
0,0,0,1,0,1,1,2693,0,0,0
1,0,1,0,1,0,0,1508,71.23287671232876,1,0
1,0,1,0,1,0,0,-692,14.246575342465754,1,0
1,0,1,0,1,1,0,2731,6.575342465753424,1,0
1,0,1,0,1,0,0,2679,3.287671232876712,1,0
1,0,1,0,1,1,0,2310,6.575342465753424,1,0
0,1,0,0,1,1,0,3249,0,0,0
1,0,1,0,1,0,0,1018,3.287671232876712,1,0
1,1,0,0,0,0,0,2911,0,0,0
1,0,0,1,0,0,0,-594,0,0,1
1,0,0,1,1,0,0,-382,0,0,0
1,0,0,0,1,0,0,1904,0,0,0
1,0,1,0,1,0,1,623,1.095890410958904,1,0
1,0,1,0,1,0,0,-403,14.246575342465754,1,0
1,1,0,0,0,0,0,-695,0,0,0
0,1,0,0,0,1,0,3082,6.575342465753424,1,0
1,0,1,0,0,0,0,1758,14.246575342465754,1,1
1,0,1,0,1,0,1,1419,0,0,0
1,1,0,0,0,1,0,2310,0,0,0
1,0,1,0,1,1,0,1694,1.36986301369863,1,0
1,0,1,0,1,1,1,2546,56.986301369863014,1,0
0,0,1,0,0,0,0,1475,9.863013698630137,1,0
1,1,0,0,1,0,1,1833,0,0,0
1,0,1,0,1,1,0,3259,28.493150684931507,1,0
0,1,0,0,0,0,0,-146,3.287671232876712,1,0
1,0,1,0,1,0,1,-801,0.821917808219178,1,0
1,1,0,0,1,1,0,2056,42.73972602739726,1,0
1,0,1,0,1,0,1,895,71.23287671232876,1,0
1,1,0,0,1,1,0,181,0,0,0
1,1,0,0,1,1,1,3270,0,0,0
0,1,0,0,1,1,1,2779,42.73972602739726,1,0
1,0,1,0,1,1,0,1809,3.287671232876712,1,0
1,0,1,0,1,0,0,40,14.246575342465754,1,0
0,1,0,0,0,1,0,2489,0,0,0
1,0,0,1,1,0,1,1541,28.493150684931507,1,0
1,0,0,1,1,0,0,-1014,0,0,0
0,1,0,0,1,1,1,1211,3.287671232876712,1,0
1,0,1,0,1,1,1,2415,6.575342465753424,1,0
1,0,1,0,1,1,0,1973,0,0,0
1,0,0,0,1,0,0,908,14.246575342465754,1,0
1,0,1,0,1,0,0,2646,1.095890410958904,1,0
1,0,1,0,1,0,1,134,28.493150684931507,1,0
0,0,1,0,1,0,1,-476,3.287671232876712,1,0
1,0,0,1,1,1,1,2894,0,0,0
0,0,0,0,1,0,1,-106,0.547945205479452,0,0
1,0,1,0,0,1,0,1100,0,0,0
1,1,0,0,1,1,1,3240,3.287671232876712,1,0
1,0,1,0,0,0,1,971,28.493150684931507,1,1
1,0,0,1,1,0,0,2585,6.575342465753424,1,0
0,1,0,0,1,1,1,-354,1.095890410958904,0,0
1,0,0,1,1,0,0,939,0,1,0
1,0,1,0,1,0,1,2021,42.73972602739726,1,0
0,1,0,0,1,0,1,745,0,0,0
0,1,0,0,1,0,1,440,0,0,0
0,1,0,0,1,0,1,806,0,0,0
1,0,1,0,1,1,1,2933,0,0,0
0,1,0,0,1,0,1,2234,2.73972602739726,1,0
1,0,1,0,0,0,0,-1014,0,0,1
0,0,1,0,1,1,1,-949,99.72602739726028,1,0
1,0,1,0,1,0,0,2710,0,0,0
1,1,0,0,1,0,0,1527,14.246575342465754,1,0
0,0,1,0,1,1,1,818,71.23287671232876,1,0
0,1,0,0,1,0,0,2493,0,0,0
1,1,0,0,0,1,1,3207,14.246575342465754,1,0
1,1,0,0,0,0,1,2216,0,0,0
1,0,1,0,1,0,1,2642,0,0,0
0,1,0,0,0,1,1,1419,1.36986301369863,1,0
1,0,1,0,1,0,1,1472,28.493150684931507,1,0
1,0,1,0,1,0,1,1694,42.73972602739726,1,0
1,0,1,0,1,0,0,1489,71.23287671232876,1,0
0,0,1,0,1,1,1,1322,28.493150684931507,1,0
1,0,0,1,0,0,1,-784,0,0,1
1,0,1,0,1,0,1,-120,0.547945205479452,1,0
1,0,0,1,1,0,0,578,9.863013698630137,1,0
1,0,0,1,1,0,0,243,0,0,0
1,0,0,1,0,1,0,2884,6.575342465753424,1,0
1,0,1,0,0,0,0,-634,13.150684931506849,1,1
1,0,1,0,0,0,0,-452,14.246575342465754,1,1
1,0,1,0,1,0,0,-391,42.73972602739726,1,0
1,0,0,1,0,0,0,-471,0,0,1
1,0,1,0,1,0,0,273,0,0,0
1,0,0,1,1,0,0,3016,0,0,0
1,0,1,0,1,0,1,393,0.273972602739726,0,0
1,0,0,0,0,0,0,106,42.73972602739726,1,0
0,0,0,0,1,1,0,2574,0.821917808219178,0,0
1,0,1,0,1,0,0,1103,14.246575342465754,1,0
1,0,1,0,1,0,0,677,56.986301369863014,1,0
1,0,0,1,0,0,0,-222,0,0,1
1,0,0,1,0,0,0,895,0,0,0
1,1,0,0,0,0,1,113,0,0,0
0,1,0,0,0,0,0,2486,0,0,0
1,0,1,0,0,1,0,1939,0,0,0
1,1,0,0,1,0,0,656,0,0,0
1,0,1,0,1,0,0,-833,0,0,0
1,0,0,1,1,1,0,1454,6.575342465753424,1,0
0,1,0,0,1,0,1,-108,14.246575342465754,1,0
1,0,1,0,1,1,0,2618,0,0,0
0,1,0,0,1,1,1,2251,42.73972602739726,1,0
0,1,0,0,0,0,0,1673,0,0,0
1,0,1,0,0,0,1,-960,6.575342465753424,1,1
1,0,0,1,1,0,1,1190,6.575342465753424,1,0
1,1,0,0,1,0,0,2100,3.287671232876712,1,0
1,1,0,0,0,0,1,2590,0,0,0
1,0,0,1,0,1,0,2609,1.095890410958904,0,0
1,1,0,0,1,0,0,-669,0,0,0
1,0,0,1,1,0,1,2181,0,0,0
1,0,1,0,1,0,0,3137,0.821917808219178,1,0
0,1,0,0,1,0,1,181,0,0,0
1,0,1,0,0,0,1,-960,28.493150684931507,1,0
1,0,0,1,0,0,1,1656,0,0,0
1,1,0,0,1,0,0,969,14.246575342465754,1,0
0,0,1,0,1,0,0,273,1.36986301369863,0,0
1,0,1,0,1,0,1,3042,42.73972602739726,1,0
1,0,1,0,1,0,1,-445,14.246575342465754,1,0
1,0,1,0,1,1,1,2342,0,0,0
1,0,1,0,1,0,0,2840,6.575342465753424,1,0
1,0,1,0,1,0,0,1934,14.246575342465754,1,0
1,0,0,1,1,0,0,3261,6.575342465753424,1,0
0,0,1,0,1,0,1,3134,0,0,0
1,1,0,0,0,1,0,2173,0.821917808219178,1,0
0,0,1,0,1,0,1,-1082,0,0,0
1,0,1,0,1,1,1,3162,14.246575342465754,1,0
1,0,1,0,0,1,0,1021,3.287671232876712,1,0
1,0,0,1,1,0,0,2091,0,0,0
1,0,0,1,1,0,1,2220,0.273972602739726,0,0
1,0,1,0,1,0,1,3193,42.73972602739726,1,0
1,0,1,0,0,0,1,280,0.821917808219178,0,0
1,0,1,0,1,1,0,-485,1.095890410958904,1,0
1,0,1,0,1,1,0,3151,1.36986301369863,0,0
1,0,1,0,1,0,1,-886,0.273972602739726,1,0
0,1,0,0,0,1,0,2442,0,0,0
1,0,1,0,0,0,0,2272,14.246575342465754,1,1
1,0,1,0,0,1,0,632,0.821917808219178,0,0
1,0,1,0,1,0,1,988,14.246575342465754,1,0
1,0,0,0,1,1,0,476,1.36986301369863,0,0
1,0,1,0,1,0,0,2206,6.575342465753424,1,0
1,0,1,0,1,0,1,3068,6.575342465753424,1,0
1,0,0,0,1,0,0,1138,3.287671232876712,1,0
1,0,0,0,1,1,0,1291,0,0,0
1,0,1,0,1,0,0,66,0.547945205479452,1,0
1,0,1,0,0,1,0,3223,3.287671232876712,1,0
1,1,0,0,1,0,1,3226,3.287671232876712,1,0
1,0,1,0,1,1,0,3259,14.246575342465754,1,0
1,0,1,0,1,0,0,2607,0.821917808219178,1,0
1,0,1,0,1,0,1,3172,99.72602739726028,1,0
0,0,1,0,0,0,0,-1061,0,0,1
1,0,1,0,1,0,1,2475,3.287671232876712,1,0
1,0,1,0,1,0,0,3219,1.643835616438356,1,0
1,0,1,0,1,1,0,3141,0,0,0
1,0,1,0,0,1,0,1713,0.821917808219178,0,0
1,0,1,0,1,0,0,-429,28.493150684931507,1,0
1,0,1,0,1,0,0,2000,3.287671232876712,1,0
1,0,1,0,1,1,0,1885,0,0,0
1,0,0,1,1,0,0,540,6.575342465753424,1,0
1,0,1,0,1,0,0,1049,0,0,0
1,0,1,0,1,0,1,-334,0,0,0
1,0,1,0,1,0,1,-61,0,0,0
0,1,0,0,0,1,0,1979,9.863013698630137,1,0
1,0,1,0,0,0,1,585,13.150684931506849,1,1
1,0,1,0,0,1,0,721,0,0,0
1,0,0,1,1,0,1,2870,28.493150684931507,1,0
0,1,0,0,0,0,0,-964,1.36986301369863,1,0
1,0,1,0,1,1,1,3040,42.73972602739726,1,0
1,0,1,0,1,0,1,473,6.575342465753424,1,0
1,0,0,1,1,0,1,233,0,1,0
1,0,0,1,1,0,0,1023,0,0,0
1,0,0,1,1,0,0,1329,0,0,0
1,0,1,0,1,0,1,2472,28.493150684931507,1,0
1,0,0,0,0,0,0,-608,14.246575342465754,1,0
1,1,0,0,1,0,1,1085,0,1,0
1,1,0,0,1,1,0,1402,0,0,0
1,1,0,0,1,1,0,3035,0,0,0
1,0,0,1,1,0,0,2414,3.287671232876712,1,0
0,0,0,1,0,0,0,468,0,0,0
0,1,0,0,1,0,1,1256,0,0,0
1,0,1,0,0,0,1,-226,28.493150684931507,1,1
1,0,0,1,1,0,1,2265,0,1,0
1,0,0,1,1,0,1,620,0,0,0
1,1,0,0,1,0,1,2901,14.246575342465754,1,0
1,0,0,0,0,1,0,2833,0,0,0
1,1,0,0,1,0,0,933,14.246575342465754,1,0
1,0,1,0,1,1,0,1769,14.246575342465754,1,0
1,1,0,0,1,0,1,-271,0,0,0
0,1,0,0,1,0,1,1684,0.273972602739726,1,0
1,0,1,0,1,0,0,1899,14.246575342465754,1,0
1,0,1,0,1,0,1,28,6.575342465753424,1,0
0,0,0,1,0,0,0,3276,3.287671232876712,1,0
1,0,1,0,1,1,0,1887,3.287671232876712,1,0
1,0,1,0,1,0,0,825,42.73972602739726,1,0
1,0,1,0,1,0,0,2089,23.013698630136986,1,0
1,0,1,0,1,0,1,2884,28.493150684931507,1,0
0,1,0,0,1,0,1,-407,0.547945205479452,1,0
1,1,0,0,1,0,0,-28,0.547945205479452,0,0
1,1,0,0,1,1,0,2014,0.821917808219178,1,0
1,1,0,0,1,0,0,2844,3.287671232876712,1,0
0,0,1,0,0,0,0,2470,0.547945205479452,1,0
1,0,1,0,0,0,0,-118,28.493150684931507,1,1
1,0,1,0,0,0,0,-87,14.246575342465754,1,1
1,0,0,1,0,0,1,-452,0,0,1
0,1,0,0,0,0,0,-64,0,0,0
1,0,1,0,1,0,0,1381,6.575342465753424,1,0
1,0,1,0,1,1,0,2936,13.150684931506849,1,0
0,1,0,0,1,0,1,950,0,0,0
1,0,1,0,1,0,0,2489,1.643835616438356,0,0
1,0,0,0,1,0,1,1727,14.246575342465754,1,0
1,0,1,0,1,0,1,208,56.986301369863014,1,0
1,0,1,0,1,1,1,2103,0,0,0
1,0,1,0,1,0,1,2131,0,0,0
1,0,1,0,0,1,1,1765,3.287671232876712,1,0
0,0,1,0,0,0,1,-507,0,0,1
1,0,1,0,1,0,1,1393,14.246575342465754,1,0
1,0,1,0,1,0,0,1864,6.575342465753424,1,0
1,1,0,0,1,0,1,681,14.246575342465754,1,0
1,1,0,0,1,0,0,-487,0,0,0
0,1,0,0,1,0,1,47,0,0,0
1,1,0,0,1,0,1,-153,3.287671232876712,1,0
1,0,1,0,1,0,1,2053,65.75342465753424,1,0
1,0,1,0,1,0,1,2171,6.575342465753424,1,0
0,1,0,0,1,1,1,1280,14.246575342465754,1,0
1,0,1,0,1,0,0,3240,3.287671232876712,1,0
1,0,1,0,1,0,0,466,42.73972602739726,1,0
1,0,0,1,1,0,1,294,42.73972602739726,1,0
1,0,0,1,1,0,1,325,28.493150684931507,1,0
1,0,1,0,1,0,0,127,42.73972602739726,1,0
1,0,1,0,0,0,0,127,28.493150684931507,1,1
1,0,1,0,1,1,0,2560,0,0,0
1,1,0,0,1,0,0,1666,6.575342465753424,1,0
1,1,0,0,1,1,0,1927,0,0,0
1,0,1,0,1,0,0,-843,54.794520547945204,1,0
1,0,1,0,1,0,0,103,0,0,0
1,0,0,0,1,0,0,1798,14.246575342465754,1,0
1,0,1,0,1,1,1,2065,9.863013698630137,1,0
1,0,0,1,1,0,0,795,0,0,0
1,0,1,0,1,0,1,891,42.73972602739726,1,0
1,0,1,0,1,0,1,1225,16.43835616438356,1,0
1,1,0,0,1,0,0,628,0,0,0
1,1,0,0,1,1,1,1628,14.246575342465754,1,0
1,0,0,1,0,0,0,-308,0,0,0
1,0,1,0,1,1,0,2943,9.863013698630137,1,0
0,1,0,0,1,0,1,-311,3.287671232876712,1,0
1,0,1,0,0,0,1,2621,42.73972602739726,1,1
1,0,0,0,0,0,0,1407,0,1,0
1,1,0,0,1,0,0,-471,3.287671232876712,1,0
1,0,1,0,1,0,1,1929,14.246575342465754,1,0
1,0,0,0,1,1,1,3266,0,1,0
1,0,1,0,1,0,0,280,28.493150684931507,1,0
1,0,1,0,1,0,0,1760,0,0,0
1,0,0,1,0,0,0,1430,1.095890410958904,0,0
0,1,0,0,1,0,1,-1085,0,0,0
0,1,0,0,1,1,0,1472,0,0,0
1,1,0,0,1,1,1,1864,28.493150684931507,1,0
1,0,0,0,1,0,0,-85,6.575342465753424,1,0
1,0,0,0,0,1,0,1572,0,0,0
0,1,0,0,1,0,1,2362,0,0,0
1,0,1,0,1,0,1,1748,0,0,0
0,0,0,1,0,0,0,1270,3.287671232876712,1,0
1,0,1,0,1,1,1,1138,3.287671232876712,1,0
1,0,1,0,0,0,1,-641,6.575342465753424,1,0
0,0,0,1,0,0,0,-857,0,0,0
1,0,1,0,1,0,0,2918,6.575342465753424,1,0
1,0,1,0,1,1,1,1815,85.47945205479452,1,0
1,0,1,0,1,1,1,2780,3.287671232876712,1,0
1,0,1,0,1,0,0,3261,14.246575342465754,1,0
1,0,1,0,1,1,1,2510,28.493150684931507,1,0
1,1,0,0,0,0,1,1635,0,0,1
1,0,1,0,1,1,1,3207,6.575342465753424,1,0
1,1,0,0,1,0,1,61,0.273972602739726,0,0
1,0,1,0,0,0,1,735,3.287671232876712,1,0
1,0,1,0,1,0,0,1471,6.575342465753424,1,0
1,1,0,0,1,1,0,1129,14.246575342465754,1,0
1,0,1,0,1,0,1,1141,6.575342465753424,1,0
0,1,0,0,1,0,1,-487,14.246575342465754,1,0
1,0,1,0,1,0,0,384,1.095890410958904,1,0
0,1,0,0,1,0,1,1701,0,0,0
0,0,1,0,0,1,0,604,0,0,0
1,0,1,0,1,0,1,2802,1.095890410958904,1,0
1,0,1,0,1,1,0,2637,0,1,0
1,0,1,0,1,0,0,2202,42.73972602739726,1,0
1,0,1,0,1,0,0,1836,28.493150684931507,1,0
1,0,1,0,1,0,1,111,0,0,0
1,0,0,1,1,0,1,-826,3.287671232876712,1,0
1,0,1,0,1,0,0,-734,14.246575342465754,1,0
0,0,1,0,1,1,1,2560,14.246575342465754,1,0
1,0,0,1,1,0,0,2415,6.575342465753424,1,0
1,0,1,0,1,0,0,87,14.246575342465754,1,0
1,0,0,1,1,0,0,1718,0.821917808219178,0,0
1,0,0,1,1,0,0,2779,6.575342465753424,1,0
0,1,0,0,1,1,0,2060,0,0,0
1,0,0,1,1,0,0,2604,0,0,0
1,0,1,0,1,1,1,2960,71.23287671232876,1,0
1,0,1,0,1,0,1,2642,6.575342465753424,1,0
1,1,0,0,1,0,1,738,3.287671232876712,1,0
1,1,0,0,1,0,1,1880,0.547945205479452,1,0
1,0,1,0,1,0,1,-233,0.547945205479452,0,0
1,0,1,0,0,0,1,471,0,0,1
1,0,1,0,0,0,0,3205,56.986301369863014,1,0
1,0,0,1,1,0,1,-315,0,0,0
1,0,1,0,1,0,0,2230,0,0,0
1,0,1,0,0,1,0,1397,0,0,0
0,0,0,1,0,0,1,-1009,0,0,0
1,1,0,0,0,0,0,-1021,42.73972602739726,1,0
1,0,0,1,1,0,1,-355,3.287671232876712,1,0
0,0,0,1,1,0,0,376,1.095890410958904,1,0
1,1,0,0,1,0,1,1562,14.246575342465754,1,0
1,1,0,0,1,0,1,679,14.246575342465754,1,0
1,0,1,0,1,1,1,2936,1.36986301369863,1,0
1,0,1,0,0,0,1,2407,42.73972602739726,1,0
1,0,0,1,0,0,0,2854,3.287671232876712,1,0
1,0,1,0,1,1,1,2081,1.095890410958904,0,0
1,1,0,0,1,0,0,3184,6.575342465753424,1,0
1,0,1,0,1,1,1,3000,1.643835616438356,1,0
1,0,0,1,0,0,1,-782,0,0,1
0,1,0,0,0,1,0,2632,0,0,0
1,0,1,0,1,0,0,2660,9.863013698630137,1,0
0,1,0,0,1,0,1,905,14.246575342465754,1,0
1,1,0,0,1,0,1,2084,13.150684931506849,1,0
1,0,1,0,1,0,0,1291,28.493150684931507,1,0
1,0,0,0,1,0,1,2585,0,0,0
1,0,1,0,1,0,0,2903,0.547945205479452,1,0
1,1,0,0,1,1,0,1600,0.547945205479452,0,0
1,0,1,0,1,0,0,2192,6.575342465753424,1,0
1,0,1,0,1,1,0,198,14.246575342465754,1,0
1,0,0,0,0,0,1,1085,0,0,1
0,1,0,0,1,1,1,3131,19.726027397260275,1,0
1,1,0,0,1,1,0,2397,0,0,0
1,0,1,0,1,0,1,1941,28.493150684931507,1,0
1,1,0,0,1,0,1,677,6.575342465753424,1,0
1,0,1,0,1,0,0,1751,28.493150684931507,1,0
1,0,1,0,0,0,0,1527,14.246575342465754,1,0
0,0,0,1,0,0,1,-855,0,0,1
1,0,1,0,1,0,1,1414,28.493150684931507,1,0
1,0,1,0,0,1,0,919,14.246575342465754,1,0
1,0,1,0,1,0,0,-47,28.493150684931507,1,0
1,0,1,0,1,0,0,-382,6.575342465753424,1,0
1,0,0,0,1,0,1,1781,3.287671232876712,1,0
1,1,0,0,1,1,1,-570,0,0,0
1,0,1,0,1,0,0,-798,0,0,0
1,0,1,0,1,1,0,825,0,0,0
1,0,0,1,1,0,0,2665,0,0,0
1,0,0,1,0,0,1,1239,0,1,0
0,1,0,0,1,1,1,2842,28.493150684931507,1,0
1,0,1,0,1,1,0,3138,6.575342465753424,1,0
1,0,1,0,1,0,0,113,6.575342465753424,1,0
1,0,1,0,1,0,1,783,6.575342465753424,1,0
1,0,1,0,1,0,0,332,0.821917808219178,1,0
1,0,1,0,1,0,0,-292,28.493150684931507,1,0
1,0,1,0,1,0,0,788,6.575342465753424,1,0
1,0,1,0,1,0,0,2004,42.73972602739726,1,0
0,1,0,0,0,1,0,2595,0,0,0
0,1,0,0,0,1,0,2493,1.643835616438356,1,0
1,0,1,0,0,0,0,-431,0,0,1
1,0,1,0,0,1,0,2595,0,0,0
1,0,1,0,0,1,0,2084,0.273972602739726,1,0
1,0,1,0,1,0,0,1649,28.493150684931507,1,0
1,0,1,0,1,0,1,2571,28.493150684931507,1,0
0,1,0,0,1,1,0,1755,0,0,0
1,0,1,0,1,0,0,1666,3.287671232876712,1,0
1,0,1,0,1,0,1,2752,28.493150684931507,1,0
1,0,1,0,1,1,0,2442,6.575342465753424,1,0
1,1,0,0,1,1,1,1600,0,0,0
1,0,1,0,1,0,0,1944,14.246575342465754,1,0
0,1,0,0,1,1,0,2202,9.863013698630137,1,0
1,0,1,0,0,1,0,2223,0,0,0
1,0,1,0,1,0,0,-664,9.863013698630137,1,0
0,0,1,0,0,0,0,-480,1.095890410958904,1,0
1,1,0,0,1,1,0,1958,0,0,0
1,0,1,0,1,1,0,2786,14.246575342465754,1,0
1,1,0,0,1,0,0,2898,28.493150684931507,1,0
1,1,0,0,1,0,1,2766,5.47945205479452,1,0
1,0,1,0,0,0,0,2529,14.246575342465754,1,1
1,0,1,0,1,0,0,2851,0,0,0
0,0,1,0,0,0,0,-1099,0,0,1
1,0,1,0,1,1,0,2072,14.246575342465754,1,0
1,0,1,0,0,1,0,564,0,0,0
1,0,1,0,1,1,1,2393,28.493150684931507,1,0
1,0,0,1,1,1,0,3049,0,0,0
